,place_full_name,place_name,Tweet_string,created_at_date,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
23675,,,wednesday thursday mark day r u oknnaudi adelaid sa particip r u ok spread awar suicid prevent day mani peopl lose live due depress stress lead suicid nnruok ,2019-09-11,1,0,1,3,0,3,1,2,1,0
23676,,,anyon els mental ill hate ruok day meny karen hr anxieti depress ptsd complexxexxa,2019-09-11,2,0,2,3,0,3,0,3,0,0
23677,,,anyon els mental ill hate ruok day meny karen hr anxieti depress ptsd complex trauma adjust disord lift dl flyer desk cheer ruok,2019-09-11,2,1,2,3,1,3,1,3,1,1
23678,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23679,,,check other support r u ok day tomorrow ruok ,2019-09-11,0,1,0,0,0,0,0,0,0,0
23680,,,tomorrow r u ok day notic chang someon behaviour matter small trust gut instinct sxexxa,2019-09-11,0,1,1,0,0,1,0,0,0,1
23681,,,town tonight toodyay youth troop chalk messag posit hope commun ruok day love left chalk inebri youngster pass pick draw peac symbol talk mental health lt ,2019-09-11,1,2,0,1,3,0,5,0,2,1
23682,,,tomorrow r u ok day notic chang someon behaviour matter small trust gut instinct sxexxa,2019-09-11,0,1,1,0,0,1,0,0,0,1
23683,"Sydney, New South Wales",Sydney,temperatur may still littl chilli spring look glow xfxfxxa xfxfxcxbcnnnspringisher sydney xfxfxcxf australia xfxfxxaxfxfxxba getoutsid goforawalk lunchtimewalk goodmentalhealth ruok ask getinvolvedxexxa ,2019-09-11,0,1,0,0,1,0,1,0,0,1
23684,,,crazi even thing ye rpa xfxfxxfxfxfxfxbcxfxfxxfxfxfxfxbcxfxfxxfxfxfxfxbcnjuniordoctor wellb ruok rufe ,2019-09-11,0,0,0,0,0,0,0,0,0,0
23685,,,team xfxfxxbaxfxfxxb xfxfxfx ruok fibawc,2019-09-11,0,0,0,0,0,0,0,0,0,1
23686,,,gamerscheck trust gut feel ask ruok ,2019-09-11,0,0,1,0,0,0,0,0,0,1
23687,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23688,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23689,,, think day pass tomorrow ruok day one care care hard say im ok take doubl dose apathi pill otherwis madashel,2019-09-11,0,1,0,0,0,0,1,0,0,1
23690,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-11,0,0,0,0,1,1,1,0,0,0
23691,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23692,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23693,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23694,,,tomorrow r u ok day notic chang someon behaviour matter small trust gut instinct sxexxa,2019-09-11,0,1,1,0,0,1,0,0,0,1
23695,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23696,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23697,,,tomorrow r u ok day notic chang someon behaviour matter small trust gut instinct sxexxa,2019-09-11,0,1,1,0,0,1,0,0,0,1
23698,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23699,,,lost friend nz last coupl day suicidennh sort guy would never ask fxexxa,2019-09-11,0,0,0,0,1,1,1,1,0,1
23700,,,tomorrow r u ok day notic chang someon behaviour matter small trust gut instinct start convers could chang life easi ask ruok ,2019-09-11,0,2,1,0,0,1,0,0,0,1
23701,,,tomorrow free come joinn host founder morn tea ruoknn,2019-09-11,0,2,0,0,0,0,0,0,0,0
23702,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-11,0,0,0,0,1,1,1,0,0,0
23703,,,languag around ill alway warlik isnxexxt matter live bipolar deprxexxa,2019-09-11,1,0,1,1,0,1,0,1,0,0
23704,,,world suicid prevent day feel apt post person piec wrote coupl yearxexxa,2019-09-11,0,0,0,1,0,0,1,0,0,0
23705,,,ask ruok first step need know someon say xexxcnoxexxd help guid ,2019-09-11,0,0,0,0,0,0,0,0,0,0
23706,,,today ruok day yesterday suicidepreventionday today mark year sinc lost beauti friend sxexxa,2019-09-11,0,0,0,0,1,1,1,1,0,1
23707,,,comic ruok ,2019-09-11,0,0,0,0,0,0,0,0,0,0
23708,,,crush stigma ruok,2019-09-11,1,0,1,1,0,1,0,1,0,0
23709,,,itxexx like hardest day send spectacular end remind beauti somethinxexxa,2019-09-11,0,1,0,0,0,0,0,0,1,0
23710,,,tomorrow ruok day itxexx realli import day use right languag support love one anxieti make world differ xfxfxcxb ,2019-09-11,0,1,0,0,1,0,1,0,0,0
23711,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23712,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-11,0,0,0,0,1,1,1,0,0,0
23713,,,yesterday worldsuicidepreventionday australia alon live lost suicidennif someon know need support pleas reach anytim therapi nsw sydney ruok youarenotalon ,2019-09-11,0,1,0,1,0,2,0,2,0,0
23714,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23715,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23716,,,lot post suicidepreventionday ruok stream mother dearest numer knife scar cigarett burn wrist thigh incid mostli childhood longer rememb dementia,2019-09-11,1,1,1,2,2,3,2,3,0,1
23717,,,ru ok day tomorrow thursday step listen xfxfxxnshow youxexxr listen repeat back youxexxv heard word ask youxexxv understood properli ruoktrustthesign ruokxexxa ,2019-09-11,0,1,0,0,0,0,2,0,0,1
23718,,, languag around ill alway warlik isnxexxt matter live bipolar depress peopl die condit ruok mentalhealthawar,2019-09-11,1,0,1,3,0,3,0,3,0,0
23719,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23720,,,support r u ok day thursday septemb believ convers chang live year spread awar sign could indic someon struggl life time ask ruok inform visit ,2019-09-11,0,1,0,0,0,0,1,0,0,1
23721,,,ruok mentalhelathnmooddisord depressionndepress talk real fight know depress axexxa,2019-09-11,1,0,0,2,0,2,2,1,0,1
23722,,, spent ruok day see unemploy risk youth,2019-09-11,1,2,0,2,1,2,1,0,1,0
23723,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23724,,,itxexx like hardest day send spectacular end remind beauti someth somewher lose way get much itxexx like regal nod hat tip say xexxcit ok wexexxr done today xexxc ruok ,2019-09-11,1,1,1,1,0,1,1,1,2,1
23725,"Melbourne, Victoria",Melbourne,med student great cook alway cover gluten diet option ruok great initi cu ,2019-09-11,0,0,0,0,0,0,1,0,0,1
23726,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23727,,,ruok day tomorrow host morn tea anyon need support melbourn ecosystem regist founder easi anyon want talk confidenti dm,2019-09-11,0,2,0,0,0,0,1,0,0,0
23728,,,tonight abc suburban resid furiou theyr offer satellit nbn two gay anglican priest fight thexexxa,2019-09-11,1,0,0,1,0,1,2,0,0,1
23729,,,tonight abc suburban resid furiou theyr offer satellit nbn two gay anglican priest fight marriag bless church gop strategist latest sack auspol ruok day,2019-09-11,1,3,0,1,2,1,5,0,0,4
23730,,, xfxfxxbxfxfxxwhat thennarexfxfxxawexfxfxxam interpretnnsorri coz fnnill say ruok xfxfxxxfxfxxb,2019-09-11,0,0,0,0,0,0,0,0,0,0
23731,,,recognis sign xexx ask ruok septemb law cover mental ill psychiatr disabl disabl discrimin ,2019-09-11,1,0,1,1,0,1,0,1,0,2
23732,,,multital medic student bake storm ruok bake sale head john lindel lecxexxa,2019-09-11,1,0,1,0,0,2,0,0,0,0
23733,,,lost friend nz last coupl day suicidennh sort guy would never ask fxexxa,2019-09-11,0,0,0,0,1,1,1,1,0,1
23734,,,ruok mentalhelathnmooddisord depressionndepress talk real fight know depress mood disord differ result well say public figur fight depress open bipolar sigma,2019-09-11,2,2,0,4,0,4,3,2,0,1
23735,,,world suicid prevent day feel apt post person piec wrote coupl yearxexxa,2019-09-11,0,0,0,1,0,0,1,0,0,0
23736,,,multital medic student bake storm ruok bake sale head john lindel lectur theatr tomorrow sugar fix help rais money suicid prevent ,2019-09-11,2,2,1,1,1,2,2,0,1,1
23737,,,delici cup cake go cafe tomorrownruok areyouokay suicideprevent ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23738,,,shine light suicid prevent worldsuicidepreventiondaynif someon know need support contact one oxexxa,2019-09-11,0,0,0,1,0,0,2,0,0,0
23739,,,meet who stream support ruok encourag everyon ask question notic someon game ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23740,,,thank tammi holist health servic nt run medit class monday cheryl volunt temhco temhco nspw ruok volunt mentalhealthawar medit ,2019-09-11,0,0,0,0,0,0,0,0,0,0
23741,,,meet who stream support ruok encourag everyon ask question notic someon game ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23742,,,ruok day tomorrow clontarf girlsacademi burst block today morn tea guest treat eat educ video play raffl amp convers check one anothern ,2019-09-11,1,3,1,1,1,1,2,1,1,1
23743,,,inspir hump day xfxfxcxbntheswirlbox ruok gift onlinegiftshop sydneygift giftidea sydney bloom ,2019-09-11,0,2,0,0,2,0,2,0,1,1
23744,,,itxexx import rememb mh suicid issu arenxexxt alway advertis neon sign suspect someonexexxa,2019-09-11,0,0,0,1,0,1,0,0,0,0
23745,,,meet who stream week support ruok encourag everyon notic someon game ask question ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23746,,,meet who stream week support ruok encourag everyon notic someon game ask question ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23747,,,okay talk ruok youcantalk worldsuicidepreventionday suicideprevent lwclibrari kml ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23748,,,tri beauti what aroundnonc cant like death knock door better yet tap shoulder taptaptap ruok nope dilligaf familyviol famili,2019-09-11,1,1,1,1,0,1,1,1,1,1
23749,,,meet who stream support ruok encourag everyon ask question notic someon game ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23750,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23751,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-11,0,0,0,0,1,1,1,0,0,0
23752,,,ruokday tomorrow aerob athlet deborah greenbaum share physic injuri took mental strain competit season last year help around read gtgtgt ,2019-09-11,0,2,0,0,1,0,1,0,0,1
23753,,,never want seen weak person donxexxt want peopl doubt whether canxexxt job make like broken leg cold magnificentxexxd great piec differ support workmat ruok cultur make ,2019-09-11,1,0,0,2,0,3,1,2,0,1
23754,,,phd student shouldnxexxt bad health xexxcshortterm phd amp postdoc contract allow emplxexxa,2019-09-11,1,0,1,1,0,1,0,1,0,0
23755,,,ask mate ask famili member ask stranger ask someoneruok wellb ,2019-09-11,0,0,0,1,0,1,1,0,0,1
23756,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-11,0,1,0,1,1,0,1,0,0,0
23757,,, two day footbal legend lost life ruok,2019-09-11,0,0,0,0,0,1,0,1,0,0
23758,,, alway tri come someth funni say take pss fat skinni today want tell boy much love thank make rush hour famili laugh everi day bring smile face neverforget ruok,2019-09-11,0,0,2,0,3,2,3,1,2,1
23759,,,shine light suicid prevent worldsuicidepreventiondaynif someon know need support contact one oxexxa,2019-09-11,0,0,0,1,0,0,2,0,0,0
23760,,,ruok day tomorrow temhco hold morn tea grow session sommervil centr gray temhco ruok nspw socialinclus mentalhealthawar mentalwel ,2019-09-11,0,3,1,0,1,0,1,1,0,1
23761,,,ask ruok worri someon show care lincssuicidesaf wspd ,2019-09-11,0,0,0,0,0,0,0,0,0,1
23762,,,tomorrow r u ok day nation day action support peopl struggl lifexexx up downsnnher tip make work environ mental healthi inclus psycholog safennruok mentalhealthnn,2019-09-11,0,1,0,0,0,0,2,0,0,1
23763,,, peopl want realis day like suicid prevent day ruok day hour still want know peopl ok yesterday today love global famili time conceptu thank presenc yesiamok xfxfxax,2019-09-11,0,1,0,1,1,0,1,0,0,0
23764,,,tomorrow outing thursday includ movi time event cinema palmerston session begin pm pleas messag want attend temhco movietimexfxfxexac socialinclus ruok nspw ,2019-09-11,0,3,0,1,0,1,0,1,0,0
23765,,,remind room itxexx world suicid prevent day suicid prevent everyonexexx busi xexxa,2019-09-11,0,0,0,2,0,0,0,0,0,0
23766,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23767,,,okay talk ruok youcantalk worldsuicidepreventionday suicideprevent lwclibrari kml ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23768,,,okay talk ruok youcantalk worldsuicidepreventionday suicideprevent lwclibrari kml ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23769,,,check latest articl busi owner worri via ruok businxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23770,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23771,,,check latest articl busi owner worri via ruok busi mentalhealth,2019-09-11,0,0,0,0,0,0,0,0,0,0
23772,,,hate ruok daynnespeci never give peopl ammunit lest turn tomorrownnim say bottl think realiti talk worknnstop virtu signallingnn,2019-09-11,1,0,1,1,0,1,1,1,0,0
23773,,,light suicideprevent amp ruok week share old content mental healthnn adhd work mental health xexxcdepress preventionxexxdxexxbnn problem ruoknn,2019-09-11,0,1,0,1,2,1,2,1,0,2
23774,,,tomorrow thursday sept r u ok day moment life feel alon knock unsxexxa,2019-09-11,0,1,0,0,0,0,0,0,0,0
23775,,,code review becom tortur ruok,2019-09-11,0,0,0,0,0,0,0,0,0,0
23776,,,mla support r u ok day thursday septemb believ convers chang live year wexexxrxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23777,,,tomorrow thursday sept r u ok day moment life feel alon knock unsur sign approach friend colleagu find sign start convers ruok ,2019-09-11,0,2,0,0,1,0,1,0,0,1
23778,,,shine light suicid prevent worldsuicidepreventiondaynif someon know need support contact one oxexxa,2019-09-11,0,0,0,1,0,0,2,0,0,0
23779,,,ixexxv lost famili friend suicid donxexxt want help ixexxm alway aroundxexxa,2019-09-11,0,0,0,0,1,1,1,1,0,1
23780,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23781,,,ruok tragic mani level suicid cast rippl far wide never much familyrip danni frawley boy bush region australian need extra support eg physic distanc farmer town drought stress ,2019-09-11,0,0,1,0,0,4,2,0,0,1
23782,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23783,,, brave thank start convers speak truth rw selfcareseptemb startaconvers ruok,2019-09-11,0,1,0,0,0,0,1,0,0,1
23784,,,hear loss journey up down peopl hear loss come across practic social difficulti beyond experienc peopl hear ask mate theyr ruok day nhearinglossawar deafawar hearinglosssupport ,2019-09-11,2,1,0,3,1,2,2,2,0,1
23785,,,worldsuicidepreventionday particularli import day academia chanc know someon orxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23786,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23787,,,great day spread talktoam messag port headland ruok ,2019-09-11,0,0,0,0,0,0,0,0,0,0
23788,,,never know go peopl live may look seem ok sometim thing couldnt wors tellxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23789,,,busi live itxexx easi lose track mental wellb herexexx make convers easier ruokn ,2019-09-11,1,1,1,1,0,1,0,1,1,0
23790,,,wow massiv turnout melbourn today simpli fantast industri embrac mental ill convers support othernna big thank nation industri well sponsor suncorp ruok getbrokerfit suncorp fbaa ,2019-09-11,1,0,1,1,0,1,1,1,0,2
23791,,,convers life changingnntomorrow r u ok day day rais awar need ongo dialogu mental health suicid encourag peopl talk other struggl one day year roundnncheckin ruok ,2019-09-11,0,0,0,0,0,0,1,0,0,0
23792,,,anyon know need help reach nlifelin nlifelin nz nmentalhealth suicidxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23793,,,anyon know need help reach nlifelin nlifelin nz nmentalhealth suicideprevent ruok,2019-09-11,0,0,0,0,0,0,0,0,0,0
23794,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-11,0,0,0,0,0,0,0,0,0,0
23795,,,xfxfxexworldsuicidepreventiondayxfxfxexnwork togeth prevent suicid xfxfxxc nnpinkstersawar mentalhealthawar sicknotxexxa,2019-09-10,0,0,0,1,0,0,0,0,0,0
23796,,,never know go peopl live may look seem ok sometim thing couldnt wors tell famili love much mean today tomorrow may comenfamilyfirst ruok suicideprevent,2019-09-10,0,1,0,0,1,0,1,0,0,0
23797,,,today world suicid daynw lose peopl year suicid ur love onesn minut saxexxa,2019-09-10,1,0,1,1,1,1,1,1,1,0
23798,"Sydney, New South Wales",Sydney,lost friend nz last coupl day suicidennh sort guy would never ask help import peopl around notic sign trust gut ask ruoknn,2019-09-10,0,0,1,0,1,1,1,1,0,2
23799,,,ruoknsupport number step ask ruoknrememb ask help sooner rather later sad often happi find someon talk dont depress orxexxa ,2019-09-10,0,0,0,1,0,1,1,1,0,0
23800,,,thursday nat hpeday ruok day pdhpe faculti coordin challeng ss celebr physicaxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23801,,,ask watch video woodi safeti bloken ,2019-09-10,0,1,0,1,0,0,0,0,0,0
23802,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23803,,,phd student shouldnxexxt bad health xexxcshortterm phd amp postdoc contract allow emplxexxa,2019-09-10,1,0,1,1,0,1,0,1,0,0
23804,,,second challeng chatswood high pdhpe faculti thursday nation hpeday ruok dayxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,1
23805,,,whole ruok thing tend annoy trigger lot cheapen idea care someon goe mental health issu everyday way valentin day meant celebr love ,2019-09-10,1,0,1,0,1,1,1,0,0,0
23806,,,itxexx ok okay never know someon go thru alway kind xfxfxxcxfxfxfxbbxfxfxxfxfxfxfxbbxfxfxx suicideprevent ruok ,2019-09-10,0,0,0,0,1,0,1,0,0,1
23807,,,morn deliv projecta zoom session across ambul servic huge imporxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
23808,,,phd student shouldnxexxt bad health xexxcshortterm phd amp postdoc contract allow emplxexxa,2019-09-10,1,0,1,1,0,1,0,1,0,0
23809,,,worldsuicidepreventionday concern ask ruok ,2019-09-10,0,0,0,0,0,0,0,0,0,0
23810,,,itxexx day rememb wexexxv lost live suicid ideat day day love anxexxa,2019-09-10,0,0,0,0,1,1,1,1,0,0
23811,,,well done young man well done afl braveri ruok ,2019-09-10,0,1,0,0,1,0,1,0,1,0
23812,,,shine light suicid prevent worldsuicidepreventiondaynif someon know need support contact one oxexxa,2019-09-10,0,0,0,1,0,0,2,0,0,0
23813,,,tomorrow r u ok import day everi day day ask someon r u ok readi listen help friend famili work mate ask r u ok ruokxexxa ,2019-09-10,0,1,0,0,1,0,2,0,0,2
23814,,,itxexx day rememb wexexxv lost live suicid ideat day day love anxexxa,2019-09-10,0,0,0,0,1,1,1,1,0,0
23815,,,ixexxv lost famili friend suicid donxexxt want help ixexxm alway aroundxexxa,2019-09-10,0,0,0,0,1,1,1,1,0,1
23816,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-10,0,1,0,1,1,0,1,0,0,0
23817,,,strongli urg watch love tribut danni frawley interview w chairxexxa,2019-09-10,0,1,0,1,1,0,1,0,0,0
23818,,,strongli urg watch love tribut danni frawley interview w chair john brogden vital insight mindset suicid might bring love amp support bad place ruok ,2019-09-10,1,1,2,2,2,2,3,1,0,0
23819,,,okay talk ruok youcantalk worldsuicidepreventionday suicideprevent lwclibrari kml ,2019-09-10,0,0,0,0,0,0,1,0,0,0
23820,,,world suicid prevent day feel apt post person piec wrote coupl yearxexxa,2019-09-10,0,0,0,1,0,0,1,0,0,0
23821,,,itxexx day rememb wexexxv lost live suicid ideat day day love anxexxa,2019-09-10,0,0,0,0,1,1,1,1,0,0
23822,,,r u ok fast approachingnthi week right time reflect mentalhealth workplac colleagu axexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
23823,,,worldsuicidepreventionday particularli import day academia chanc know someon orxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23824,,,today world suicid daynw lose peopl year suicid ur love onesn minut saxexxa,2019-09-10,1,0,1,1,1,1,1,1,1,0
23825,,,septemb worldsuicidepreventionday kindli ask share post hope save live sharexexxa,2019-09-10,0,2,0,0,4,0,4,0,1,4
23826,,,simpl question could chang life start convers show care ruok wspd ,2019-09-10,0,1,0,0,0,0,1,0,0,1
23827,,,world suicid prevent day feel apt post person piec wrote coupl yearxexxa,2019-09-10,0,0,0,1,0,0,1,0,0,0
23828,,,septemb worldsuicidepreventionday kindli ask share post hope save live sharexexxa,2019-09-10,0,2,0,0,4,0,4,0,1,4
23829,,,worldsuicidepreventionday particularli import day academia chanc know someon orxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23830,,,itxexx import rememb mh suicid issu arenxexxt alway advertis neon sign suspect someonexexxa,2019-09-10,0,0,0,1,0,1,0,0,0,0
23831,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23832,,,septemb worldsuicidepreventionday kindli ask share post hope save live share reach listen betheto make differ wspd ruok mentalhealthawar taketosavel ,2019-09-10,0,3,0,0,5,0,5,0,1,5
23833,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23834,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23835,,,world suicid prevent day feel apt post person piec wrote coupl yearxexxa,2019-09-10,0,0,0,1,0,0,1,0,0,0
23836,,,worldsuicidepreventionday donxexxt afraid ask anyon ruok never know much might need thatxexxa,2019-09-10,0,0,0,1,0,1,0,0,0,0
23837,,,world suicid prevent day rememb wendi miss friend amp mental health nurs alway check famili friend colleagu servic user amp carer ruok xexxa ,2019-09-10,0,0,0,1,2,0,2,0,0,2
23838,,,idea talk mental health attent seek poison peopl die silenc everyday judgment wspd ruok lightacandlexfxfxxaf,2019-09-10,1,1,1,2,0,2,1,2,1,0
23839,,,even darkest night end sun rise everi second someon lose life suicid today take xexxa,2019-09-10,1,1,1,1,1,1,1,1,2,1
23840,,,even darkest night end sun rise everi second someon lose life suicid today take second action dayat least convers make differ wspd worldsuicidepreventionday ruok,2019-09-10,1,1,1,1,1,1,2,1,2,1
23841,,,ruok wspd letxexx light togetherletxexx spread awar ,2019-09-10,0,0,0,0,0,0,0,0,0,0
23842,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23843,,,ruok wspd letxexx light togetherletxexx spread awar ,2019-09-10,0,0,0,0,0,0,0,0,0,0
23844,"Ajax, Ontario",Ajax,today world suicid prevent day wspd bring awar end stigma reach save live take time ask ruok,2019-09-10,1,1,1,2,1,1,1,1,0,1
23845,,,bit even friend famili seem fine harm whatsoev ask ruok next time youxexxa,2019-09-10,0,1,0,1,1,1,1,0,0,1
23846,,,worldsuicidepreventionday ruok depress bipolar isol paranoia high low worthless invinc self loath free spend insomnia inabl wake daili fight fight win solidar xexcxaxexdxaxefxbxf weve xexcxcxefxbxf justtalk,2019-09-10,4,0,1,4,0,6,0,2,0,0
23847,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23848,,,itxexx import rememb mh suicid issu arenxexxt alway advertis neon sign suspect someonexexxa,2019-09-10,0,0,0,1,0,1,0,0,0,0
23849,,,xfxfxcxeeveri year suicid among top lead caus death global peopl age respons death equat one suicid everi second nnwspd acutetal wspd worldsuicidepreventionday suicideprevent ruok ,2019-09-10,2,3,2,2,0,2,2,2,2,1
23850,,,import matter peopl help mani peopl want help import matter ruok,2019-09-10,0,0,0,0,0,0,0,0,0,0
23851,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23852,,,worldsuicidepreventionday particularli import day academia chanc know someon orxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23853,,,worldsuicidepreventionday particularli import day academia chanc know someon orxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23854,,,worldsuicidepreventionday particularli import day academia chanc know someon orxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23855,,,ixexxm alway anyon anytim matter xexdxaxefxbxfxexdxaxefxbxf ruok wspd ,2019-09-10,0,0,0,0,0,0,0,0,0,0
23856,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23857,,,morn deliv projecta zoom session across ambul servic huge imporxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
23858,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23859,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23860,,,worldsuicidepreventionday nia would encourag everyon look even small chang one love notxexxa,2019-09-10,0,0,0,0,1,1,1,0,0,0
23861,,,help shine light suicid prevent parallel commit work togeth make sure childrxexxa,2019-09-10,0,0,0,1,0,0,1,0,0,0
23862,,,youcantalk suicid home work school commun ask ruok worldsuicidepreventionday itsokayxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,1
23863,,,today ruok day yesterday suicidepreventionday today mark year sinc lost beauti friend suicid itxexx raw today back wish reach fix hold hand hexexx miss,2019-09-10,0,0,0,0,1,1,1,1,0,1
23864,,,guidanc resourc worldsuicidepreventionday suicid ruok,2019-09-10,0,0,0,0,0,0,0,0,0,0
23865,,,look sign dont afraid reach truli listen offer love connect help followup role prevent ruok worldsuicidepreventionday suicid ,2019-09-10,0,0,0,2,1,1,2,0,0,0
23866,,,youcantalk suicid home work school commun ask ruok worldsuicidepreventionday itsokaytotalk ,2019-09-10,0,0,0,0,0,0,0,0,0,1
23867,,,xfxfxexworldsuicidepreventiondayxfxfxexnwork togeth prevent suicid xfxfxxc nnpinkstersawar mentalhealthawar sicknotxexxa,2019-09-10,0,0,0,1,0,0,0,0,0,0
23868,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23869,,,worldsuicidepreventiondaynny burdenny strongnyou alonennmentalhealthmatt mentalhealtxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
23870,,,xfxfxexworldsuicidepreventiondayxfxfxexnwork togeth prevent suicid xfxfxxc nnpinkstersawar mentalhealthawar sicknotxexxa,2019-09-10,0,0,0,1,0,0,0,0,0,0
